id,url,q3,perceived,primary_topic,secondary_topic,democrat_vote,republican_vote,Bias
2218,http://nbcpolitics.nbcnews.com/_news/2013/04/08/17619431-budget-immigration-gun-control-congress-returns-to-debate-cornerstones-of-obama-agenda,Opinion,0,Economy,Education,SomewhatPositive,Negative,-3
2219,http://www.huffingtonpost.com/robert-reich/republicans-obamacare-distraction_b_4326249.html,Opinion,0,Economy,Education,SomewhatPositive,SomewhatPositive,0
2220,http://www.bbc.co.uk/news/business-24602273,Opinion,0,Economy,Education,Positive,Positive,0
2221,http://www.foxnews.com/politics/2013/04/06/maryland-lawmakers-pass-bill-forcing-teachers-to-pay-union-fees-reversing-right/,News,1,Economy,Education,SomewhatNegative,SomewhatPositive,2
2222,"http://www.chicagotribune.com/news/local/ct-met-illinois-legislature-0508-20130508,0,947365.story",News,1,Economy,Education,Neutral,Neutral,0
2223,"http://www.chicagotribune.com/news/opinion/editorials/ct-chicago-pension-crisis-edit-1208-jm-20131208,0,2012706.story",News,1,Economy,Education,Neutral,Neutral,0
2224,http://www.usatoday.com/story/news/nation/2013/02/16/obama-immigration-bill/1925017/,News,0,Economy,Education,SomewhatNegative,Neutral,1
2225,"http://www.chicagotribune.com/news/local/breaking/chi-lawmakers-reach-an-agreement-on-pension-problem-20131127,0,5758411.story",News,0,Economy,Education,SomewhatPositive,SomewhatPositive,0
2226,http://www.washingtonpost.com/blogs/right-turn/wp/2013/02/24/mcdonnell-victory-virginia-transportation-bill-passes/,News,0,Economy,Education,Neutral,Neutral,0
2227,http://management.fortune.cnn.com/2013/10/25/american-skills-gap/,News,0,Economy,Education,Neutral,Neutral,0
2228,http://www.washingtonpost.com/blogs/right-turn/wp/2013/02/24/mcdonnell-victory-virginia-transportation-bill-passes/,Opinion,1,Economy,Education,Neutral,Neutral,0
2229,"http://www.chicagotribune.com/news/local/ct-talk-glanton-paula-deen-20130625,0,6842234.story",other,1,Economy,Education,Neutral,Neutral,0
2230,http://news.yahoo.com/obama-washington-taken-eye-off-economy-213406962.html,News,0,Economy,Education,SomewhatPositive,SomewhatPositive,0
2231,http://www.nytimes.com/2013/11/06/us/politics/key-ballot-measures.html,News,1,Economy,Education,Neutral,Neutral,0
2232,"http://www.latimes.com/business/la-fi-mo-sequestration-economists-survey-20130225,0,7211387.story",News,0,Economy,Education,SomewhatNegative,SomewhatNegative,0
2233,"http://www.chicagotribune.com/news/politics/clout/chi-retired-teachers-file-first-lawsuit-against-illinois-pension-reform-law-20131227,0,184867.story",News,1,Economy,Education,Neutral,Neutral,0
2234,http://www.huffingtonpost.com/2013/04/11/fwdus-mark-zuckerberg-facebook_n_3060893.html,News,1,Economy,Education,Neutral,Neutral,0
2235,http://online.wsj.com/article/SB10001424127887323696404578300680529770600.html,News,0,Economy,Education,Positive,Neutral,-2
2236,http://www.breitbart.com/Big-Government/2013/05/30/Who-is-Not-to-Trust-Why-Ted-Cruz-is-Right,Opinion,1,Economy,Education,SomewhatPositive,SomewhatNegative,-2
2237,http://news.yahoo.com/promises-promises-obamas-promises-conflict-130242036.html,News,0,Economy,Education,SomewhatNegative,Neutral,1
2238,http://www.dailykos.com/story/2013/07/15/1223862/-There-s-one-sequester-cut-Marco-Rubio-is-sad-about-and-it-s-not-Meals-on-Wheels-or-Head-Start,Opinion,0,Economy,Education,SomewhatPositive,Negative,-3
2239,"http://www.chicagotribune.com/news/politics/clout/chi-sweeping-pension-reform-fails-in-illinois-senate-20130320,0,7093136.story",News,1,Economy,Education,Neutral,Neutral,0
2240,http://www.dailykos.com/story/2013/07/05/1221450/-States-starting-to-take-action-on-retirement-security,other,1,Economy,Education,Neutral,Neutral,0
2241,http://www.breitbart.com/Big-Government/2013/02/21/Wisconsin-governor-wants-to-cut-income-taxes--public-school-aid,News,1,Economy,Education,SomewhatPositive,Negative,-3
2242,"http://www.chicagotribune.com/news/local/ct-met-illinois-legislature-0508-20130508,0,947365.story",News,0,Economy,Education,Neutral,Neutral,0
2243,http://www.dailykos.com/story/2013/07/05/1221450/-States-starting-to-take-action-on-retirement-security,other,0,Economy,Education,SomewhatNegative,Neutral,1
2244,http://blogs.wsj.com/washwire/2013/12/04/teachers-union-president-vows-appeal-of-detroit-bankruptcy-ruling/,News,1,Economy,Education,Neutral,Neutral,0
2245,http://opinionator.blogs.nytimes.com/2013/10/19/the-middle-class-gets-wise/,Opinion,0,Economy,Education,Neutral,Neutral,0
2246,http://news.yahoo.com/senators-student-loan-interest-rates-double-184951507.html,News,1,Economy,Education,SomewhatPositive,Neutral,-1
2247,http://www.dailykos.com/story/2013/05/30/1212576/-National-Review-CRUSHES-Elizabeth-Warren,News,1,Economy,Education,Neutral,SomewhatPositive,1
2248,http://www.foxnews.com/politics/2013/12/28/retired-illinois-teachers-sue-state-over-pension-overhaul/%20,News,1,Economy,Education,Neutral,Neutral,0
2249,http://money.cnn.com/2013/05/24/news/economy/sequester-poor/index.html,News,0,Economy,Education,Neutral,Neutral,0
2250,http://topics.wsj.com/person/B/John-Boehner/6252,News,0,Economy,Education,Neutral,Neutral,0
2251,http://www.bbc.co.uk/news/world-us-canada-21438192,News,0,Economy,Education,Neutral,Neutral,0
2252,http://www.dailykos.com/story/2013/04/03/1198962/-North-Carolina-Republicans-seek-to-suppress-the-college-vote,News,0,Economy,Education,Neutral,SomewhatNegative,-1
2253,http://www.reuters.com/article/2013/11/15/us-solar-arizona-idUSBRE9AD15920131115,Opinion,1,Education,Education,Neutral,Neutral,0
2254,"http://www.latimes.com/news/local/la-me-education-funds-20130323,0,1069321.story",Opinion,1,Education,Education,Neutral,SomewhatNegative,-1
2255,http://www.reuters.com/article/2013/04/25/us-usa-bush-library-idUSBRE93O04P20130425,News,1,Education,Education,SomewhatPositive,SomewhatPositive,0
2256,http://www.washingtonpost.com/blogs/answer-sheet/wp/2013/01/04/what-virginians-should-know-about-teach-for-america/,other,0,Education,Education,Neutral,Neutral,0
2257,http://online.wsj.com/article/SB10001424127887324906004578292353039858678.html,News,1,Elections,Education,SomewhatPositive,SomewhatNegative,-2
2258,"http://www.chicagotribune.com/news/local/breaking/chi-governor-quinn-paul-vallas-running-mate-20131108,0,544662.story",News,0,Elections,Education,Neutral,Neutral,0
2259,http://www.foxnews.com/science/2013/04/12/new-science-standards-have-americas-educational-publishers-turning-page/,News,0,Environment,Education,SomewhatPositive,Neutral,-1
2260,http://www.huffingtonpost.com/2013/08/26/daniel-hernandez-gay_n_3819884.html,News,0,Gay Rights,Education,Neutral,Neutral,0
2261,http://usnews.nbcnews.com/_news/2013/04/01/17554426-murders-fall-42-percent-in-americas-deadliest-city-chicago,Opinion,0,Gun Related Crimes,Education,Neutral,Neutral,0
2262,http://www.washingtonpost.com/politics/michelle-obama-heads-to-chicago-for-slain-teenagers-funeral/2013/02/09/418a9ea4-716e-11e2-8b8d-e0b59a1b8e2a_story.html,News,1,Gun Related Crimes,Education,SomewhatPositive,Neutral,-1
2263,http://investigations.nbcnews.com/_news/2013/12/10/21851427-newtown-anniversary-us-schools-keep-trying-wrong-fixes-to-deter-school-shootings-experts-say,News,0,Gun Related Crimes,Education,SomewhatPositive,SomewhatNegative,-2
2264,http://investigations.nbcnews.com/_news/2013/12/10/21851427-newtown-anniversary-us-schools-keep-trying-wrong-fixes-to-deter-school-shootings-experts-say,Opinion,1,Gun Related Crimes,Education,Neutral,Neutral,0
2265,http://dailynightly.nbcnews.com/_news/2013/08/25/16899570-to-prevent-school-violence-teachers-learn-how-to-spot-mental-illness,other,0,Gun Related Crimes,Education,Neutral,Neutral,0
2266,http://www.washingtonpost.com/local/education/appeal-for-md-7-year-old-suspended-for-nibbling-pastry-into-shape-of-gun/2013/03/14/2be8bc3a-8cca-11e2-9f54-f3fdd70acad2_story.html,other,1,Gun Rights Regulation,Education,Neutral,Neutral,0
2267,http://articles.chicagotribune.com/2013-05-18/news/ct-met-illinois-legislature-0519-20130518_1_illinois-senate-carry-bill-raoul,News,1,Gun Rights Regulation,Education,Neutral,Neutral,0
2268,"http://www.latimes.com/news/local/political/la-me-pc-gun-bill-20130501,0,7674608.story",Opinion,0,Gun Rights Regulation,Education,Neutral,Neutral,0
2269,"http://www.chicagotribune.com/news/politics/sns-rt-us-usa-guns-ordersbre90g06s-20130116,0,3552647.story",News,1,Gun Rights Regulation,Education,Neutral,Neutral,0
2270,http://news.yahoo.com/michelle-obama-hard-choices-needed-guns-224216023.html,News,0,Gun Rights Regulation,Education,SomewhatPositive,Neutral,-1
2271,http://www.foxnews.com/us/2013/02/10/seagal-sheriff-train-arizonans-to-guard-schools/,News,0,Gun Rights Regulation,Education,Neutral,Neutral,0
2272,http://www.cnn.com/2013/04/02/health/obama-brain-research/index.html,News,0,Healthcare,Education,SomewhatPositive,Neutral,-1
2273,"http://www.latimes.com/news/local/la-me-sf-health-plan-20130520,0,7005422.story",other,0,Healthcare,Education,Neutral,Neutral,0
2274,http://news.yahoo.com/obama-orders-us-review-aid-egypt-230407887.html,News,0,International News,Education,Neutral,Neutral,0
2275,http://www.bbc.co.uk/news/uk-scotland-22818490,News,0,International News,Education,Neutral,Neutral,0
2276,http://www.breitbart.com/Big-Journalism/2013/06/19/Obama-s-Catholic-School-Gaffe-in-Ireland-Ignored-by-U-S-Media,News,1,International News,Education,SomewhatNegative,Neutral,1
2277,http://www.bbc.co.uk/news/uk-wales-23598589,News,0,International News,Education,Neutral,Neutral,0
2278,http://www.reuters.com/article/2013/01/11/us-java-security-idUSBRE90A0S320130111,other,1,National Security,Education,Neutral,Neutral,0
2279,http://www.usatoday.com/story/news/nation/2013/03/25/report-cite-increased-bioterror-lab-risks/2011007/,News,1,National Security,Education,Neutral,Neutral,0
2280,http://sportsillustrated.cnn.com/-daily-jolt/news/20130726/daily-jolt-ncaa-jay-cutler-dodgers/,other,1,None,Education,Neutral,Neutral,0
2281,http://www.nytimes.com/2013/04/10/nyregion/at-cardozo-law-school-outrage-over-choice-to-honor-president-carter.html,News,0,None,Education,Neutral,Neutral,0
2282,http://www.huffingtonpost.com/2013/08/07/steve-bloom-creationism_n_3720530.html,News,1,None,Education,Neutral,SomewhatPositive,1
2283,http://www.nytimes.com/2013/02/17/magazine/can-the-republicans-be-saved-from-obsolescence.html,Opinion,1,Republican Scandals,Education,SomewhatPositive,SomewhatNegative,-2
2284,http://news.yahoo.com/john-kerry-throws-freedom-seeking-women-under-bus-080000283.html,Opinion,0,Civil Rights,Elections,SomewhatPositive,Negative,-3
2285,http://www.usatoday.com/story/news/politics/2013/02/27/supreme-court-voting-rights-south-blacks-discrimination/1949719/,News,1,Civil Rights,Elections,Neutral,Neutral,0
2286,http://www.nytimes.com/2013/06/26/us/supreme-court-ruling.html,News,0,Civil Rights,Elections,Neutral,Neutral,0
2287,http://www.washingtonpost.com/opinions/ej-dionne-holder-fights-back-on-voting-rights/2013/07/28/7dd2489e-f7c4-11e2-8e84-c56731a202fb_story.html,Opinion,1,Civil Rights,Elections,Positive,Negative,-4
2288,"http://www.latimes.com/news/politics/topoftheticket/la-na-tt-new-voting-rights-discrimination-20130628,0,5106638.story",Opinion,1,Civil Rights,Elections,Neutral,Negative,-2
2289,"http://www.latimes.com/news/nation/nationnow/la-na-nn-ff-arpaio-recall-fails-20130530,0,7548060.story",News,1,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2290,http://www.dailykos.com/story/2013/02/10/1186149/-BREAKING-NEWS-Overturning-Citizen-s-United-Not-Enough-We-the-People-Amendment-Introduced,News,1,Civil Rights,Elections,Neutral,Neutral,0
2291,http://www.huffingtonpost.com/jonathan-weiler/chief-justice-roberts-and_b_3503768.html,Opinion,0,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2292,http://www.breitbart.com/Big-Government/2013/10/28/Soros-adviser-Obama-donors-and-leftwing-groups-gather-downtown-DC-to-develop-anti-Republican-amnesty-with-Hollywood-support,News,0,Civil Rights,Elections,Neutral,Neutral,0
2293,http://www.dailykos.com/story/2013/10/07/1245084/-Kris-Kobach-Kansas-Plans-for-a-Two-Tier-voting-System,News,1,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2294,http://www.washingtonpost.com/opinions/ej-dionne-holder-fights-back-on-voting-rights/2013/07/28/7dd2489e-f7c4-11e2-8e84-c56731a202fb_story.html,News,0,Civil Rights,Elections,Neutral,Negative,-2
2295,http://www.huffingtonpost.com/2013/05/24/arpaio-racial-profiling_n_3333907.html,News,0,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2296,http://www.dailykos.com/story/2013/08/17/1231845/-Watauga-County-NC-All-Hell-Broke-Loose-at-the-Board-of-Elections-Meeting,News,0,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2297,http://www.washingtonpost.com/blogs/the-fix/wp/2013/07/31/gop-finds-its-own-war-on-women/,News,1,Civil Rights,Elections,SomewhatPositive,SomewhatNegative,-2
2298,http://www.dailykos.com/story/2013/06/17/1216757/-Scalia-Supremes-reject-Arizona-voter-suppression-attempt,News,1,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2299,http://www.latimes.com/opinion/opinion-la/,Opinion,0,Civil Rights,Elections,Neutral,Neutral,0
2300,http://www.foxnews.com/politics/2013/06/17/supreme-court-arizona-citizenship-proof-law-illegal/,News,0,Civil Rights,Elections,Neutral,Neutral,0
2301,http://www.reuters.com/article/2013/06/16/us-usa-immigration-idUSBRE95F0CN20130616,News,0,Civil Rights,Elections,SomewhatPositive,SomewhatNegative,-2
2302,http://online.wsj.com/article/SB10001424052702304906704579111261360872456.html,Opinion,1,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2303,http://www.cnn.com/2013/07/13/politics/texas-abortion-measure/index.html,News,0,Civil Rights,Elections,Neutral,Neutral,0
2304,http://www.washingtonpost.com/local/dc-politics/dc-council-to-vote-on-1150-minimum-wage/2013/12/03/317d68b8-5b72-11e3-a66d-156b463c78aa_story.html,News,1,Civil Rights,Elections,SomewhatPositive,Neutral,-1
2305,http://www.nytimes.com/2013/05/09/opinion/blow-terms-of-art.html,Opinion,0,Civil Rights,Elections,Neutral,Negative,-2
2306,http://www.bbc.co.uk/news/world-us-canada-23051808,News,0,Civil Rights,Elections,Neutral,Neutral,0
2307,http://online.wsj.com/article/SB10001424127887323978104578330303498617958.html,News,0,Civil Rights,Elections,Neutral,Neutral,0
2308,http://www.dailykos.com/story/2013/10/04/1244320/-TIME-Magazine-s-Cover-M-a-j-o-r-i-t-y-R-u-l-e,Opinion,0,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2309,http://www.huffingtonpost.com/2013/08/25/colin-powell-voter-id-laws-backfire_n_3813092.html,News,0,Civil Rights,Elections,Neutral,Negative,-2
2310,http://www.huffingtonpost.com/2013/08/21/kris-kobach-ken-bennett_n_3791621.html,News,1,Civil Rights,Elections,Neutral,Neutral,0
2311,"http://www.latimes.com/news/local/la-me-0517-mayor-daily-20130517,0,2692634.story",News,1,Civil Rights,Elections,SomewhatPositive,Neutral,-1
2312,http://www.huffingtonpost.com/2013/08/02/north-carolina-voter-intimidation_n_3695657.html,News,0,Civil Rights,Elections,Neutral,Neutral,0
2313,http://www.huffingtonpost.com/2013/07/25/eric-holder-texas-voting-law_n_3652367.html,News,1,Civil Rights,Elections,Negative,SomewhatNegative,1
2314,http://www.cnn.com/2013/08/06/opinion/obeidallah-rnc-threats/index.html,Opinion,1,Civil Rights,Elections,Neutral,Negative,-2
2315,http://nbcpolitics.nbcnews.com/_news/2013/10/08/20874868-despite-gridlock-immigration-advocates-keep-up-fight-for-reform,News,0,Civil Rights,Elections,Neutral,Neutral,0
2316,http://www.nytimes.com/2013/08/23/us/politics/justice-dept-moves-to-protect-minority-voters-in-texas.html,News,0,Civil Rights,Elections,SomewhatPositive,SomewhatNegative,-2
2317,http://www.huffingtonpost.com/2013/03/02/john-roberts-voting-rights-act_n_2797127.html,Opinion,0,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2318,http://nbcpolitics.nbcnews.com/_news/2013/02/27/17118509-key-provisions-of-voting-rights-act-appear-in-jeopardy-after-high-court-argument,News,1,Civil Rights,Elections,SomewhatPositive,SomewhatNegative,-2
2319,http://www.washingtonpost.com/blogs/post-partisan/wp/2013/06/25/supreme-court-cant-stop-demographics/,Opinion,1,Civil Rights,Elections,Neutral,Neutral,0
2320,http://www.washingtonpost.com/blogs/post-politics/wp/2013/08/30/marco-rubio-confronts-fallout-from-immigration-stance/,News,0,Civil Rights,Elections,Neutral,Neutral,0
2321,http://www.breitbart.com/Big-Government/2013/01/13/Powell-vein-of-intolerance,Opinion,1,Civil Rights,Elections,Neutral,SomewhatNegative,-1
2322,http://www.huffingtonpost.com/2013/06/16/robert-menendez-immigration-reform_n_3450164.html,News,0,Civil Rights,Elections,Neutral,SomewhatPositive,1
2323,http://www.usatoday.com/story/news/politics/2013/08/22/voting-rights-texas-photo-id-justice-department-lawsuit/2685349/,News,0,Civil Rights,Elections,SomewhatPositive,Neutral,-1
2324,http://news.yahoo.com/dhs-freed-over-2-000-immigrants-since-february-085455718.html,News,1,Civil Rights,Elections,SomewhatPositive,SomewhatNegative,-2
2325,http://www.usatoday.com/story/news/politics/2013/08/22/voting-rights-texas-photo-id-justice-department-lawsuit/2685349/,News,1,Civil Rights,Elections,SomewhatPositive,Neutral,-1
2326,"http://www.chicagotribune.com/news/local/ct-met-villa-park-candidate-20130331,0,1022183.story",News,0,Civil Rights,Elections,Neutral,Neutral,0
2327,http://politicalticker.blogs.cnn.com/2013/07/16/hillary-clinton-addresses-martin-shooting-death/,Opinion,0,Civil Rights,Elections,SomewhatPositive,SomewhatNegative,-2
2328,http://www.breitbart.com/Big-Government/2013/06/16/Rush-Limbaugh-Abortion-At-The-Root-of-U-S-Cultural-Decay,other,1,Civil Rights,Elections,Neutral,SomewhatNegative,-1
